step,domain,patched_train_loss,baseline_train_loss,delta_vs_baseline
4712,news,3.62947678565979,4.010519981384277,0.3810431957244873
4713,reviews,2.7699623107910156,2.8803420066833496,0.11037969589233398
4714,paper,2.5131850242614746,4.888067245483398,2.374882221221924
4715,code,1.2212789058685303,1.6604626178741455,0.43918371200561523
4716,math,1.001611351966858,1.2152447700500488,0.21363341808319092
4717,wiki,2.888477325439453,3.106182098388672,0.21770477294921875
4718,news,3.3051865100860596,3.6758790016174316,0.37069249153137207
4719,reviews,3.6917507648468018,3.8752028942108154,0.18345212936401367
4720,paper,2.171926736831665,5.229675769805908,3.057749032974243
4721,code,1.0092370510101318,1.2066149711608887,0.19737792015075684
4722,math,1.143836259841919,1.7215380668640137,0.5777018070220947
4723,wiki,2.2671658992767334,3.195317268371582,0.9281513690948486
4724,news,3.4404284954071045,3.614072561264038,0.1736440658569336
4725,reviews,3.0793330669403076,3.212550163269043,0.13321709632873535
4726,paper,1.902192234992981,4.414379596710205,2.512187361717224
4727,code,1.1618784666061401,1.7440128326416016,0.5821343660354614
4728,math,1.4761011600494385,1.7459092140197754,0.2698080539703369
4729,wiki,2.834303379058838,3.2399115562438965,0.4056081771850586
4730,news,3.5301194190979004,3.8249917030334473,0.2948722839355469
4731,reviews,3.253711700439453,3.4408326148986816,0.18712091445922852
4732,paper,1.3438600301742554,3.5471749305725098,2.2033149003982544
4733,code,1.4271233081817627,1.8651328086853027,0.43800950050354004
4734,math,1.3416069746017456,1.528886079788208,0.1872791051864624
4735,wiki,2.434436321258545,3.0720765590667725,0.6376402378082275
4736,news,3.4480316638946533,3.9275224208831787,0.4794907569885254
4737,reviews,3.098975658416748,3.3177199363708496,0.21874427795410156
4738,paper,2.3738348484039307,4.361802101135254,1.9879672527313232
4739,code,1.133002519607544,1.7382807731628418,0.6052782535552979
4740,math,1.463853359222412,1.8897289037704468,0.42587554454803467
4741,wiki,2.630890130996704,3.0031516551971436,0.37226152420043945
4742,news,3.3700950145721436,3.9921209812164307,0.6220259666442871
4743,reviews,3.8657329082489014,4.018274784088135,0.1525418758392334
4744,paper,2.2101705074310303,4.427338600158691,2.217168092727661
4745,code,1.2051595449447632,1.7649281024932861,0.559768557548523
4746,math,1.1466513872146606,1.5114753246307373,0.36482393741607666
4747,wiki,2.859917640686035,3.272146701812744,0.412229061126709
4748,news,3.594449758529663,3.9498870372772217,0.3554372787475586
4749,reviews,3.0717084407806396,3.1701371669769287,0.09842872619628906
4750,paper,2.415698766708374,3.7695224285125732,1.3538236618041992
4751,code,1.4256479740142822,2.2281994819641113,0.8025515079498291
4752,math,1.7907719612121582,2.321934938430786,0.5311629772186279
4753,wiki,2.9410457611083984,3.9929041862487793,1.0518584251403809
4754,news,3.844153642654419,4.232016086578369,0.3878624439239502
4755,reviews,4.17409610748291,4.356259822845459,0.18216371536254883
4756,paper,2.1881396770477295,4.22328519821167,2.0351455211639404
4757,code,1.3315544128417969,2.063419818878174,0.731865406036377
4758,math,1.1672916412353516,1.3930081129074097,0.2257164716720581
4759,wiki,3.1789591312408447,3.5376596450805664,0.3587005138397217
4760,news,3.120025396347046,3.4905662536621094,0.3705408573150635
4761,reviews,3.909024477005005,3.9810731410980225,0.07204866409301758
4762,paper,1.7400519847869873,3.570380687713623,1.8303287029266357
4763,code,1.0746289491653442,1.7997691631317139,0.7251402139663696
4764,math,1.4867656230926514,1.9600001573562622,0.47323453426361084
4765,wiki,2.862321138381958,3.076723337173462,0.2144021987915039
4766,news,2.820664644241333,3.309011459350586,0.48834681510925293
4767,reviews,3.777548313140869,3.8840138912200928,0.10646557807922363
4768,paper,1.7239034175872803,3.5520429611206055,1.8281395435333252
4769,code,1.0367255210876465,1.7703694105148315,0.7336438894271851
4770,math,1.453255534172058,1.9760892391204834,0.5228337049484253
4771,wiki,3.194139003753662,3.417454957962036,0.22331595420837402
4772,news,3.508297920227051,4.025838851928711,0.5175409317016602
4773,reviews,3.2200098037719727,3.392484664916992,0.17247486114501953
4774,paper,1.5954736471176147,3.7729263305664062,2.1774526834487915
4775,code,1.1728999614715576,1.893646001815796,0.7207460403442383
4776,math,1.5247069597244263,1.9848308563232422,0.4601238965988159
4777,wiki,2.900740623474121,3.256324052810669,0.35558342933654785
4778,news,3.146792411804199,3.6195549964904785,0.4727625846862793
4779,reviews,3.2582569122314453,3.398923397064209,0.14066648483276367
4780,paper,2.1202430725097656,4.314138412475586,2.1938953399658203
4781,code,0.9895390272140503,1.4117891788482666,0.4222501516342163
4782,math,1.2087328433990479,1.52152681350708,0.3127939701080322
4783,wiki,2.517235040664673,3.2701237201690674,0.7528886795043945
4784,news,3.443516254425049,3.9682157039642334,0.5246994495391846
4785,reviews,3.2548301219940186,3.3864688873291016,0.131638765335083
4786,paper,2.6135642528533936,5.113653182983398,2.500088930130005
4787,code,1.6824525594711304,1.9633172750473022,0.2808647155761719
4788,math,1.45905339717865,2.1514439582824707,0.6923905611038208
4789,wiki,3.3362483978271484,3.880514144897461,0.5442657470703125
4790,news,2.6321754455566406,3.239316940307617,0.6071414947509766
4791,reviews,3.884523868560791,4.1051554679870605,0.22063159942626953
4792,paper,1.8590201139450073,3.994805097579956,2.1357849836349487
4793,code,1.5398306846618652,2.2497453689575195,0.7099146842956543
4794,math,1.4294809103012085,2.059565544128418,0.6300846338272095
4795,wiki,2.9938740730285645,3.39776349067688,0.40388941764831543
4796,news,3.6529877185821533,4.309265613555908,0.6562778949737549
4797,reviews,3.1556036472320557,3.3571531772613525,0.20154953002929688
4798,paper,1.9844615459442139,4.631264686584473,2.646803140640259
4799,code,0.9069283604621887,1.5210002660751343,0.6140719056129456
4800,math,1.3128889799118042,1.800114631652832,0.48722565174102783
4801,wiki,3.473757266998291,4.127238750457764,0.6534814834594727
4802,news,3.268754720687866,3.598369836807251,0.32961511611938477
4803,reviews,3.823000431060791,3.896160364151001,0.07315993309020996
4804,paper,1.7278891801834106,3.404813051223755,1.6769238710403442
4805,code,0.9874200224876404,1.687301754951477,0.6998817324638367
4806,math,1.6559325456619263,2.0814175605773926,0.4254850149154663
4807,wiki,3.1070544719696045,3.465580463409424,0.35852599143981934
4808,news,3.347066640853882,3.7455344200134277,0.3984677791595459
4809,reviews,4.100844860076904,4.170587062835693,0.06974220275878906
4810,paper,2.0593485832214355,4.0722503662109375,2.012901782989502
4811,code,1.256818413734436,1.8849215507507324,0.6281031370162964
4812,math,1.0659422874450684,1.3135490417480469,0.24760675430297852
4813,wiki,3.2810521125793457,3.2989771366119385,0.017925024032592773
4814,news,2.9972519874572754,3.5554215908050537,0.5581696033477783
4815,reviews,3.8622031211853027,4.002869606018066,0.14066648483276367
4816,paper,1.5496845245361328,3.9858593940734863,2.4361748695373535
4817,code,0.9907999038696289,1.1589378118515015,0.16813790798187256
4818,math,1.0183100700378418,1.2526644468307495,0.23435437679290771
4819,wiki,3.024078130722046,3.2272770404815674,0.20319890975952148
4820,news,3.570711374282837,4.13847541809082,0.5677640438079834
4821,reviews,3.538865327835083,3.7201907634735107,0.18132543563842773
4822,paper,1.8011224269866943,3.680987596511841,1.8798651695251465
4823,code,0.32623910903930664,0.48105141520500183,0.1548123061656952
4824,math,1.319776177406311,1.7339811325073242,0.4142049551010132
4825,wiki,3.1893064975738525,3.5007588863372803,0.31145238876342773
4826,news,3.352327823638916,3.7991507053375244,0.4468228816986084
4827,reviews,3.2386527061462402,3.351372718811035,0.11272001266479492
4828,paper,1.9980459213256836,4.046592712402344,2.04854679107666
4829,code,0.8875151872634888,1.324966549873352,0.4374513626098633
4830,math,1.0601460933685303,1.3307750225067139,0.2706289291381836
4831,wiki,2.509979486465454,3.2897253036499023,0.7797458171844482
4832,news,3.3429629802703857,3.8120157718658447,0.469052791595459
4833,reviews,4.252072334289551,4.408020973205566,0.15594863891601562
4834,paper,2.0934224128723145,4.553090572357178,2.4596681594848633
4835,code,1.8995857238769531,2.611407518386841,0.7118217945098877
4836,math,1.1558589935302734,1.832539677619934,0.6766806840896606
4837,wiki,3.0176784992218018,3.094346046447754,0.07666754722595215
4838,news,3.6729979515075684,3.78615403175354,0.11315608024597168
4839,reviews,3.955641269683838,3.9846014976501465,0.028960227966308594
4840,paper,1.6961348056793213,3.9659698009490967,2.2698349952697754
4841,code,0.9592564702033997,1.6641802787780762,0.7049238085746765
4842,math,1.1777840852737427,1.3305262327194214,0.1527421474456787
4843,wiki,3.1604385375976562,3.5033516883850098,0.3429131507873535
4844,news,3.5174129009246826,3.929154872894287,0.4117419719696045
4845,reviews,3.708820104598999,3.796980857849121,0.08816075325012207
4846,paper,1.712745189666748,3.945328950881958,2.23258376121521
4847,code,1.3389217853546143,1.8967396020889282,0.557817816734314
4848,math,1.8208504915237427,2.0587072372436523,0.23785674571990967
4849,wiki,3.0280094146728516,3.2969651222229004,0.26895570755004883
4850,news,3.3461883068084717,3.8972322940826416,0.5510439872741699
4851,reviews,3.5475218296051025,3.6885087490081787,0.14098691940307617
4852,paper,2.6781063079833984,4.621999740600586,1.9438934326171875
4853,code,0.9372779130935669,1.319163203239441,0.381885290145874
4854,math,1.4530282020568848,1.7736371755599976,0.3206089735031128
4855,wiki,3.0320651531219482,3.479884147644043,0.4478189945220947
4856,news,3.0992379188537598,3.6991782188415527,0.599940299987793
4857,reviews,3.7462971210479736,3.8124289512634277,0.0661318302154541
4858,paper,1.9546198844909668,3.810817241668701,1.8561973571777344
4859,code,0.7618817687034607,1.0563042163848877,0.294422447681427
4860,math,1.4396326541900635,1.9973409175872803,0.5577082633972168
4861,wiki,3.2853710651397705,3.7799792289733887,0.49460816383361816
4862,news,3.907402992248535,4.165309906005859,0.2579069137573242
4863,reviews,3.1063942909240723,3.240579843521118,0.1341855525970459
4864,paper,1.7737607955932617,4.170952320098877,2.3971915245056152
4865,code,1.1759796142578125,1.7363176345825195,0.560338020324707
4866,math,1.4186348915100098,1.9495035409927368,0.530868649482727
4867,wiki,2.6043648719787598,3.3907854557037354,0.7864205837249756
4868,news,3.6393864154815674,4.0208539962768555,0.3814675807952881
4869,reviews,3.656839370727539,3.68682861328125,0.029989242553710938
4870,paper,1.5983636379241943,3.76002836227417,2.1616647243499756
4871,code,1.4419101476669312,1.8612786531448364,0.4193685054779053
4872,math,1.2497962713241577,1.739262580871582,0.4894663095474243
4873,wiki,3.2556426525115967,3.8862416744232178,0.6305990219116211
4874,news,2.936976909637451,3.3279688358306885,0.3909919261932373
4875,reviews,3.573381185531616,3.744586706161499,0.1712055206298828
4876,paper,2.3321239948272705,4.587088108062744,2.2549641132354736
4877,code,1.2137455940246582,1.9055235385894775,0.6917779445648193
4878,math,1.1440385580062866,1.4412652254104614,0.2972266674041748
4879,wiki,3.532280445098877,3.533369541168213,0.0010890960693359375
4880,news,3.4473531246185303,3.9442296028137207,0.49687647819519043
4881,reviews,4.045925617218018,4.161611080169678,0.11568546295166016
4882,paper,1.9519338607788086,4.141315937042236,2.1893820762634277
4883,code,1.4661797285079956,2.2288241386413574,0.7626444101333618
4884,math,1.3415051698684692,2.130605697631836,0.7891005277633667
4885,wiki,3.5598995685577393,3.8421239852905273,0.2822244167327881
4886,news,3.543140411376953,3.899233818054199,0.3560934066772461
4887,reviews,3.640273332595825,3.8459837436676025,0.20571041107177734
4888,paper,1.6929835081100464,3.442685127258301,1.7497016191482544
4889,code,1.0860410928726196,1.4720607995986938,0.3860197067260742
4890,math,1.1093366146087646,1.4089773893356323,0.2996407747268677
4891,wiki,3.4981441497802734,4.053109169006348,0.5549650192260742
4892,news,3.8353958129882812,4.299495220184326,0.4640994071960449
4893,reviews,3.473123550415039,3.531924247741699,0.058800697326660156
4894,paper,1.7235504388809204,4.194967269897461,2.4714168310165405
4895,code,1.0882506370544434,1.3531181812286377,0.26486754417419434
4896,math,1.9487155675888062,2.4648666381835938,0.5161510705947876
4897,wiki,3.106764554977417,3.15279221534729,0.04602766036987305
4898,news,3.418869733810425,3.940943956375122,0.5220742225646973
4899,reviews,3.980891704559326,4.048234462738037,0.06734275817871094
4900,paper,1.9605343341827393,4.323800563812256,2.3632662296295166
4901,code,0.9094042181968689,1.5775132179260254,0.6681089997291565
4902,math,1.2792471647262573,1.467400074005127,0.18815290927886963
4903,wiki,3.4618170261383057,3.9099411964416504,0.4481241703033447
4904,news,3.1795458793640137,3.3801486492156982,0.20060276985168457
4905,reviews,3.2925851345062256,3.471367835998535,0.17878270149230957
4906,paper,2.7792131900787354,4.878626823425293,2.0994136333465576
4907,code,1.3477777242660522,1.940195918083191,0.5924181938171387
4908,math,1.5384633541107178,2.007993459701538,0.4695301055908203
4909,wiki,3.4599738121032715,4.389009475708008,0.9290356636047363
4910,news,3.782548666000366,4.238533973693848,0.45598530769348145
4911,reviews,3.7153499126434326,3.872070074081421,0.15672016143798828
4912,paper,2.418067216873169,5.176328182220459,2.75826096534729
4913,code,1.0073628425598145,1.1488724946975708,0.14150965213775635
4914,math,1.2093842029571533,1.5409584045410156,0.3315742015838623
4915,wiki,3.218019485473633,3.5775492191314697,0.3595297336578369
4916,news,2.81034255027771,3.200730323791504,0.39038777351379395
4917,reviews,3.887747287750244,4.018904685974121,0.13115739822387695
4918,paper,2.443241596221924,4.412531852722168,1.9692902565002441
4919,code,1.4209409952163696,1.8696192502975464,0.44867825508117676
4920,math,1.339301347732544,1.773724913597107,0.434423565864563
4921,wiki,3.379850387573242,3.820603132247925,0.4407527446746826
4922,news,3.397662401199341,3.8892037868499756,0.49154138565063477
4923,reviews,4.639566898345947,4.821457386016846,0.18189048767089844
4924,paper,2.3259968757629395,2.924497604370117,0.5985007286071777
4925,code,1.8896872997283936,2.511658191680908,0.6219708919525146
4926,math,1.2129977941513062,1.5230895280838013,0.3100917339324951
4927,wiki,3.4856019020080566,3.9456799030303955,0.46007800102233887
4928,news,3.0856447219848633,3.488638162612915,0.40299344062805176
4929,reviews,3.1970126628875732,3.3185911178588867,0.12157845497131348
4930,paper,2.158064365386963,2.650975227355957,0.49291086196899414
4931,code,2.0254077911376953,2.363630533218384,0.3382227420806885
4932,math,0.8824589848518372,1.3674818277359009,0.4850228428840637
4933,wiki,3.2632062435150146,3.306326389312744,0.04312014579772949
4934,news,3.740063190460205,4.1039910316467285,0.36392784118652344
4935,reviews,3.059258460998535,3.2081665992736816,0.14890813827514648
4936,paper,2.327272415161133,3.636798858642578,1.3095264434814453
4937,code,0.9628065824508667,1.562469244003296,0.5996626615524292
4938,math,1.016593098640442,1.5808744430541992,0.5642813444137573
4939,wiki,3.408708333969116,3.6476147174835205,0.2389063835144043
4940,news,2.59090256690979,3.0457820892333984,0.4548795223236084
4941,reviews,3.1308670043945312,3.2351596355438232,0.10429263114929199
4942,paper,2.34151029586792,4.388517379760742,2.0470070838928223
4943,code,1.0479930639266968,1.6687766313552856,0.6207835674285889
4944,math,1.378077745437622,1.9770487546920776,0.5989710092544556
4945,wiki,3.2387819290161133,3.254657030105591,0.01587510108947754
